source,title,url,published,description
newyorkupstate,Former NY prison guard admits filling out false paperwork after beating killed inmate,https://www.newyorkupstate.com/news/2026/05/former-ny-prison-guard-admits-filling-out-false-paperwork-after-beating-killed-inmate.html,"Wed, 13 May 2026 16:51:33 +0000",He was the last defendant scheduled to go to trial in the death of Messiah Nantwi at prison in Oneida County.
cleveland,What to know about the Akron report calling for major police culture changes,https://www.cleveland.com/news/2026/05/what-to-know-about-the-akron-report-calling-for-major-police-culture-changes.html,"Wed, 13 May 2026 16:51:27 +0000","Akron's use-of-force review follows the fatal shootings of Jayland Walker and Jazmir Tucker. It says concepts like de-escalation must become instinctive, not just guidelines referenced after force is used."
oregonlive,"Save big on Michael Kors bags, shoes, sandals with the 20% off sale happening now",https://www.oregonlive.com/shopping-deals/2026/05/save-big-on-michael-kors-bags-shoes-sandals-with-the-20-off-sale-happening-now.html,"Wed, 13 May 2026 16:51:08 +0000",The Sammy and Eva convertible bags feature signature logo canvas and versatile straps that work for everything from errands to travel.
masslive,Ex-Red Sox starter set to make 2026 debut with Padres,https://www.masslive.com/redsox/2026/05/ex-red-sox-starter-set-to-make-2026-debut-with-padres.html,"Wed, 13 May 2026 16:50:10 +0000",The Padres will get some much-needed starting pitching help in the coming days.
alcom,Pentagon awards $828 million contracts to 18 companies; 13 have Huntsville locations,https://www.al.com/news/2026/05/pentagon-awards-828-million-contracts-to-18-companies-13-have-huntsville-locations.html,"Wed, 13 May 2026 16:49:42 +0000",Work includes sea drone development and body armor plate supply.
syracuse,"Katseye announces 2026 ‘Wildworld Tour’: Presale and ticket info, full schedule",https://www.syracuse.com/live-entertainment/2026/05/katseye-announces-2026-wildworld-tour-presale-and-ticket-info-full-schedule.html,"Wed, 13 May 2026 16:48:32 +0000","The group's first-ever arena tour is in support of their upcoming EP, “Wild,” due Aug. 14."
silive,"Shows that will and won’t be returning to NBC, Fox and CBS",https://www.silive.com/entertainment/2026/05/shows-that-will-and-wont-be-returning-to-nbc-fox-and-cbs.html,"Wed, 13 May 2026 16:47:35 +0000",Is your favorite show canceled?
mlive,Former Red Wings executive a finalist for NHL GM of the Year,https://www.mlive.com/sports/detroit/2026/05/former-red-wings-executive-a-finalist-for-nhl-gm-of-the-year.html,"Wed, 13 May 2026 16:46:49 +0000",Pat Verbeek's moves instrumental in turning around Anaheim's fortunes.
alcom,Second airline has shut down permanently,https://www.al.com/news/2026/05/second-airline-has-shut-down-permanently-and-this-one-left-people-in-the-french-caribbean-stranded.html,"Wed, 13 May 2026 16:46:45 +0000",The carrier accumulated more than $65 million in debt after being unable to run flights.
oregonlive,The comfortable Nine West Digen sandal at DSW is under $100 right now,https://www.oregonlive.com/shopping-deals/2026/05/the-comfortable-nine-west-digen-sandal-at-dsw-is-under-100-right-now.html,"Wed, 13 May 2026 16:44:37 +0000",The popular Digen flat features slim straps and a toe loop that transitions seamlessly from morning errands to evening dinner plans without the fuss of heels or heavy sandals.
cleveland,"Kate’s Fish Tremont restaurant opening pushed to late 2026, continues lobster roll pop-ups",https://www.cleveland.com/entertainment/2026/05/kates-fish-tremont-restaurant-opening-pushed-to-late-2026-continues-lobster-roll-pop-ups.html,"Wed, 13 May 2026 16:44:28 +0000","Kate’s Fish delays opening its Tremont seafood restaurant to late 2026, but will continue to host popular lobster roll pop-ups at West Side Market."
pennlive,"Swedish company to close Pa. plant, move operation to Tennessee",https://www.pennlive.com/business/2026/05/swedish-company-to-close-pa-plant-move-operation-to-tennessee.html,"Wed, 13 May 2026 16:43:36 +0000",Eighty-nine people will be laid off
alcom,List of new sweeps cash casinos worth checking out in May 2026,https://www.al.com/sweepstakes/2026/05/list-of-new-sweeps-cash-casinos-worth-checking-out-in-may-2026.html,"Wed, 13 May 2026 16:42:00 +0000",Four new sweeps cash casino launches deserve your attention. Discover how they compare with more established sites in terms of bonuses and game variety.
alcom,Tickets to the second half of Journey’s ‘Final Frontier’ tour are now available: Act fast to secure seats,https://www.al.com/live-entertainment/2026/05/tickets-to-the-second-half-of-journeys-final-frontier-tour-are-now-available-act-fast-to-secure-seats.html,"Wed, 13 May 2026 16:40:51 +0000","Similarly to their ongoing North American leg, the upcoming fall shows will mostly be conducted across notable arenas in both the U.S. and Canada."
pennlive,Oli Sykes finished a concert with a concussion after a fan threw a phone at his face — and fans are not happy about it,https://www.pennlive.com/life/2026/05/singer-suffered-concussion-after-fan-throws-phone-at-him.html,"Wed, 13 May 2026 16:40:34 +0000",Oli Sykes of Bring Me The Horizon suffered a mild concussion after being struck by a thrown phone during a recent concert in St. Louis.
silive,"South Carolina Supreme Court overturns Alex Murdaugh murder convictions, orders new trial",https://www.silive.com/crime-safety/2026/05/south-carolina-supreme-court-overturns-alex-murdaugh-murder-convictions-orders-new-trial.html,"Wed, 13 May 2026 16:38:18 +0000",The 5-0 ruling came despite prosecutors arguing the evidence against Murdaugh was overwhelming and that Hill's comments were minor.
oregonlive,Portland Fire sign former Oregon Duck with prior connection to coach Alex Sarama,https://www.oregonlive.com/portland-fire/2026/05/portland-fire-sign-former-oregon-duck-with-prior-connection-to-coach-alex-sarama.html,"Wed, 13 May 2026 16:38:08 +0000",The Fire roster has its final piece coming off a thrilling win over New York.
syracuse,How to buy the best-priced tickets to the Bills' home opener vs. Lions,https://www.syracuse.com/sports/event-tickets/2026/05/didnt-get-tickets-to-bills-first-game-at-their-new-stadium-heres-how-you-can-buy-them.html,"Wed, 13 May 2026 16:37:07 +0000",Buffalo hosts Detroit for Thursday Night Football in Week 2.
cleveland,Ohio lawmakers create joint data center committee to better address rising energy bill fears,https://www.cleveland.com/news/2026/05/ohio-lawmakers-create-joint-data-center-committee-to-better-address-rising-energy-bill-fears.html,"Wed, 13 May 2026 16:34:54 +0000","Ohio lawmakers have created a new committee to examine the rapid growth of AI-driven data centers and the growing concerns over energy costs, infrastructure and how the industry will reshape communities."
cleveland,Avon Lake to test shoreline before waterfront development,https://www.cleveland.com/community/2026/05/davis-rechly-address-avon-lake-city-council-audience-questions-on-mixed-use-overlay.html,"Wed, 13 May 2026 16:34:15 +0000",Avon Lake city officials and developers defending plans to redevelop the former Avon Lake Power Plant site said Monday that environmental cleanup will be completed before the city takes ownership of any parkland and that additional testing is planned for the shoreline and proposed beach area.
syracuse,Katy Perry has hilarious reaction to famous ex’s engagement,https://www.syracuse.com/celebrity-news/2026/05/katy-perry-flexes-her-funny-bone-in-video-about-her-famous-exs-engagement.html,"Wed, 13 May 2026 16:33:48 +0000",The song choice is particularly interesting.
mlive,"Grand Rapids Downtown Market offering dining, parking options for amphitheater shows",https://www.mlive.com/news/grand-rapids/2026/05/grand-rapids-downtown-market-offering-dining-parking-options-for-amphitheater-shows.html,"Wed, 13 May 2026 16:31:59 +0000","The Grand Rapids Downtown Market is positioning itself as a dining and parking destination for concertgoers heading to the newly opened Acrisure Amphitheater with its ""Park It at the Market"" initiative."
syracuse,Eagles at the Sphere: How to secure fall 2026 tickets during hectic presale,https://www.syracuse.com/live-entertainment/2026/05/eagles-at-the-sphere-how-to-secure-fall-2026-tickets-during-hectic-presale.html,"Wed, 13 May 2026 16:30:00 +0000",The Eagles add six new dates to their Sphere residency.
silive,Historic MLB franchise mourns loss of longtime public address announcer,https://www.silive.com/sports/2026/05/historic-mlb-franchise-mourns-loss-of-longtime-public-address-announcer.html,"Wed, 13 May 2026 16:29:20 +0000",Bob Tayek was the Guardians' public address announcer for almost three decades.
syracuse,New girls lacrosse state rankings: Class A squad rises to top-3 spot,https://www.syracuse.com/highschoolsports/2026/05/new-girls-lacrosse-state-rankings-class-a-squad-rises-to-top-3-spot.html,"Wed, 13 May 2026 16:28:32 +0000",Five Section III squads moved up in the latest NYSSWA girls lacrosse state rankings.
pennlive,Pa. teen to head to trial after arrest in ICE protest: ‘She doesn’t believe she’s guilty of anything’,https://www.pennlive.com/news/2026/05/pa-teen-to-head-to-trial-after-arrest-in-ice-protest-she-doesnt-believe-shes-guilty-of-anything.html,"Wed, 13 May 2026 16:28:13 +0000",A Bucks County judge on Tuesday denied a request to dismiss the case against a 15-year-old girl charged during an anti-ICE protest in Quakertown.
lehighvalley,"What can $500,000 buy you in Pike County in the week of May 4?",https://www.lehighvalleylive.com/realestate-news/2026/05/what-can-500000-buy-you-in-pike-county-in-the-week-of-may-4.html,"Wed, 13 May 2026 16:26:37 +0000","Prospective homebuyers considering the real estate market had a range of options in various neighborhoods throughout the region during the week of May 4 to 10. In this article, we outline recent property sales in Pike County, all of which featured properties at the price point of $500,000 or under."
mlive,"Tipoff time, streaming info set for Pistons-Cavaliers Game 6 in Cleveland",https://www.mlive.com/pistons/2026/05/tipoff-time-streaming-info-set-for-pistons-cavaliers-game-6-in-cleveland.html,"Wed, 13 May 2026 16:26:11 +0000",Game 6 will serve as an elimination game for either the Pistons or Cavaliers depending on the result of Game 5 in Detroit on Wednesday.
alcom,"ACC, Big 12, leaders want 24-team College Football Playoff",https://www.al.com/sports/2026/05/acc-big-12-leaders-in-favor-of-expansion-of-the-college-football-playoff-reports-say.html,"Wed, 13 May 2026 16:24:05 +0000","ACC and Big 12 leaders in favor of massive expansion for the College Football Playoff, however there might be pushback from a major entity in the process."
alcom,"Alabama media company founder, former Trump aide takes White House job with 2028 frontrunner",https://www.al.com/politics/2026/05/alabama-media-company-founder-former-trump-aide-takes-white-house-job-with-2028-frontrunner.html,"Wed, 13 May 2026 16:23:34 +0000","“Grateful for the opportunity to return to The White House,"" he posted."
oregonlive,2026 New Mexico high school softball state finals: NMAA state championship schedule and where to watch,https://www.oregonlive.com/tv/2026/05/2026-new-mexico-high-school-softball-state-finals-nmaa-state-championship-schedule-and-where-to-watch.html,"Wed, 13 May 2026 16:21:33 +0000",32 teams compete for New Mexico high school softball titles this week in Albuquerque and Rio Rancho.
syracuse,Parking woes cause rift between Syracuse cemetery and mosque. Can they find a neighborly solution?,https://www.syracuse.com/news/2026/05/parking-woes-cause-rift-between-syracuse-cemetery-and-mosque-can-they-find-a-neighborly-solution.html,"Wed, 13 May 2026 16:21:19 +0000","Last month, Oakwood hired security and locked most of its gates to mosque worshippers during Friday services."
cleveland,Avon Lake mayor urges council to advance lakeside zoning plan,https://www.cleveland.com/community/2026/05/avon-lake-mayor-addressed-council-audience-regarding-mixed-use-overlay.html,"Wed, 13 May 2026 16:21:16 +0000",Avon Lake Mayor Mark Spaetzel urged City Council Monday to advance legislation that would establish the framework for a future lakeside mixed-use development on the former power plant site.
alcom,"National Merit Scholars: Over 30 Alabama students awarded $2,500 college scholarships",https://www.al.com/news/2026/05/national-merit-scholars-over-30-alabama-students-awarded-2500-college-scholarships.html,"Wed, 13 May 2026 16:19:54 +0000","The National Merit Scholarship Corporation selects 2,500 students based on their educational excellence and leadership. Each student receives $2,500."
